country,week,gkg_embed_0,gkg_embed_1,gkg_embed_2,gkg_embed_3,gkg_embed_4,gkg_embed_5,gkg_embed_6,gkg_embed_7,gkg_embed_8,gkg_embed_9,gkg_embed_10,gkg_embed_11
AF,2024-04-14,0.5274110078477239,0.23921295315468613,0.1579747689467227,0.15295756005072594,0.5674157014309513,0.1800193096091364,0.202114265131841,0.20087780122108584,-0.0008029113438532894,-0.02682680664879232,0.03977624908347692,-0.24661394972988446
AF,2024-04-21,0.5468214911346311,0.20724427511985805,0.18206459590197388,0.16837302061943232,0.6478793377063405,0.14440393743905175,0.238378053802337,0.004064158892394025,-0.12214484107094373,-0.13603303582380546,-0.08079370389605804,-0.42499530321620155
AF,2024-04-28,0.5401557798089899,0.2027677904557953,0.018841697634431425,0.1683644134929119,0.5947217379149581,0.14615610360721634,0.12229729864488272,0.05790000588736473,-0.04772583568297128,-0.035706009713202876,-0.027659701507438888,-0.32475761754547133
AF,2024-05-05,0.5526535984361838,0.20213383312729993,0.1102132590184056,0.11968007111529955,0.5636882232712574,0.1540789115601255,0.041525652762940395,-0.008157400301265967,-0.06387033185327139,0.008381123295260395,-0.0430091021557407,-0.24658724565582477
AF,2024-05-12,0.46780657572316875,0.21276303589695092,0.01714409175309181,-0.0028526043282211585,0.47382719680732494,0.4277967549091796,0.18975975611969495,0.041591210247201145,0.03904964467331946,0.06452916156184796,0.1126900380779552,-0.24690064617330676
AF,2024-05-19,0.5232271834963051,0.24551624128251773,0.053771124535128376,0.042650851987029094,0.5613906713364504,0.2873634032405911,0.1876205083540745,0.05846153023374363,0.02472263273868983,0.037197638839720853,0.04360212933248158,-0.279075385718943
AF,2024-05-26,0.5215748134960898,0.23812211796680735,0.0806148331999385,0.1121613020859831,0.5827352196488781,0.21912781818057653,0.1964145916155921,0.10363187554562711,-0.031521412514492926,-0.0023375056590815286,0.028349246254159848,-0.28655757557078293
AF,2024-06-02,0.5465641863573055,0.21370329045445965,0.06523444281923817,0.15296137526015804,0.6115434472912955,0.13417804042076933,0.1537814406631192,0.08035470087230516,-0.1253167789792945,-0.03998664496730647,-0.001634644034950688,-0.28025472908188825
AF,2024-06-09,0.5219847165147712,0.2020102633142169,0.11153907400231187,0.16975011602497847,0.5850090497739773,0.1649435506543457,0.18541349381845304,0.11621095808295631,-0.1380358657781903,-0.05526287883406205,-0.012594855087805692,-0.2872561991623955
AF,2024-06-16,0.5182718151251682,0.20571997369668227,0.1356533160613339,0.17355977634306505,0.5967984558825188,0.18752929346612343,0.1825407341384724,0.07863550563276664,-0.10717028508571762,-0.059658469377159996,-0.00888442972030655,-0.34688476310150707
AF,2024-06-23,0.4830146407956509,0.2367161165571356,0.1605516243656468,0.18703588956251352,0.5478743355422246,0.18971100348512157,0.21218174412342278,0.14424123161823227,-0.17011676536423573,-0.048462227497054866,0.01625419620254369,-0.27663476480083243
AF,2024-06-30,0.5322445005886516,0.19155388608550547,0.14143248029024091,0.20361390468410578,0.6042654677755874,0.14070043616113495,0.15343115591090034,0.07265221465094546,-0.12972910035252777,-0.0657170198562623,-0.03211115993684844,-0.3358592788557963
AF,2024-07-07,0.4790014590465109,0.1871715426901209,0.12516951868013113,0.19185203641372187,0.5077787726385816,0.17155268452818775,0.16533705764607087,0.12167274615664589,-0.13608114619578984,-0.053733744655501604,0.02791701080385,-0.20880476999004083
AF,2024-07-14,0.4931923441112403,0.19962427903102725,0.10943692197190522,0.20269254049805735,0.5584290885845131,0.1603619000170335,0.18366548306619707,0.07452595044980548,-0.1228865293425545,-0.05869321607571823,-0.001917420273810279,-0.286242099292205
AF,2024-07-21,0.48132970013109444,0.18326237779647586,-0.20358821456135437,0.27481831691711617,0.5301819454166006,0.09629060778527075,0.13954070279762804,0.06040901718067436,-0.16053058757493208,-0.07473526064503258,-0.044264002405624885,-0.24217409405888712
AF,2024-07-28,0.49800472362191583,0.21995886442742618,-0.0024666277426204824,0.2206569370282232,0.5635985194903926,0.14687512133840266,0.12772406886130314,0.09187620159813362,-0.15128510283877886,-0.058301907843837965,-0.019594598354778097,-0.25144072573186865
AF,2024-08-04,0.49113272488784415,0.19807486394270293,0.08721060121020932,0.1885302081673562,0.5418856428261919,0.18209573474780563,0.16189071748260164,0.09313884176144421,-0.1290286818610954,-0.040435684571612396,0.00019104969731216552,-0.2638362288828881
AF,2024-08-11,0.4939783099107385,0.16947559372024912,0.058386061394578984,0.14121683695647133,0.5603935957757855,0.2704423615718033,0.18412711973763632,0.10903872235607724,-0.07111635007415291,-0.00789420704438841,0.04676446011369094,-0.3114604029770064
AF,2024-08-18,0.5265962995420461,0.0862921203616307,0.10884155299264843,0.2264593766455881,0.5968841960741257,0.1805201451902505,0.16117301923735058,0.050254273946395665,-0.18106919630434562,-0.05665178718444449,-0.02856992261055582,-0.33087569127511085
AF,2024-08-25,0.4640661872266364,0.22871501960083618,0.09953071078678698,0.20936480057588597,0.518053207327986,0.2439536168931018,0.1468648313088126,0.1525269016716078,-0.12562262221247134,-0.003136041133796696,0.12616511200529487,-0.14366791853710145
AF,2024-09-01,0.4492892528784986,0.1688209682071965,0.08299432487124206,0.20353956553835828,0.48955172103076483,0.15641634185787445,0.15635391098530116,0.10972178257640687,-0.10640400810661642,-0.05460800237728167,-0.02044793592381149,-0.18046048698124068
AF,2024-09-08,0.48288353604922646,0.16719420756237457,0.0944539964989102,0.20558648255955048,0.524632980411538,0.16757665744249217,0.13192925866055233,0.08568265703460161,-0.18014892987497846,-0.06149571806093643,-0.002000816050109127,-0.23690319576608462
AF,2024-09-15,0.5651893894729673,0.29666109995193785,0.21897052157477773,0.1389423108860477,0.7090618385393302,0.07458000931943881,0.2655877245437836,0.09609024500671257,-0.05073878961897534,-0.10090776795827873,-0.06727200851137856,-0.47873220406907163
AF,2024-09-22,0.5242964643642047,0.23186658648597158,0.019623974634976428,0.19744182236480262,0.6003272563405664,0.14913083633233817,0.14811500363407373,0.05492659680741824,-0.12028278345051645,-0.038853120723788596,-0.013167928637464504,-0.28803061615901915
AF,2024-09-29,0.5405673195449205,0.0818768002867363,0.12239074307410466,0.1886532654143004,0.5114853468920065,0.05014210171162207,0.016274862183653933,0.09521138565341174,-0.02689483606155977,-0.033329960372672045,-0.033833642332752684,-0.19542286006864648
AF,2024-10-06,0.5012204148708853,0.22626239657600203,0.12599529915273328,0.1442143946904505,0.5689324750516801,0.18302528517981798,0.21931070870338712,0.11865141933747156,-0.0930493082274127,-0.054853183168586374,-0.016201225339151505,-0.3123797651559163
AF,2024-10-13,0.5320934812184195,0.16816010277029414,0.11753969577492221,0.17410277544932515,0.5716692894428833,0.1531655881289534,0.1729438003636051,0.09209197150059509,-0.12197560206868592,-0.018969922928545234,0.02666789705602777,-0.29031710781841746
AF,2024-10-20,0.5015263312165136,0.24462559432936168,0.08718029063411005,0.19067199892355752,0.5619448308753437,0.17424088048762618,0.197886147480579,0.21469478810967776,-0.10466715742409977,-0.02461491701789634,0.05331494656909804,-0.22120308366280114
AF,2024-10-27,0.48090705009373164,0.20560991474065038,0.1341636399528626,0.2234381922258692,0.5296582999303054,0.18663794731056252,0.14562659807323103,0.08122808304549255,-0.1570852845666991,-0.04717869155157615,0.020982355053137423,-0.23062592067934345
AF,2024-11-03,0.5068370916885259,0.20992155574128799,0.08612821544944534,0.15958369023105512,0.5469596122165215,0.14988729942891044,0.13321541979160653,0.08919828690573815,-0.14708747886560428,-0.03448658012219093,0.013820579645840459,-0.23707048293226887
AF,2024-11-10,0.5420418885566589,0.3059620101075049,-0.01010856786928408,0.21822502607947322,0.6187696491334318,0.09463519648662624,0.21060215319470588,0.15021281445870877,-0.07977434319853474,-0.0067162820698106855,-0.004881124680404484,-0.2510637926450943
AF,2024-11-17,0.4712066286825346,0.1998031383952656,0.1472796945531643,0.19704901843785746,0.49617953325974673,0.13510597245893025,0.1404536668309184,0.10583629577067429,-0.12744367479689545,-0.03822357325718193,-0.0009436142648188257,-0.2002562925355376
AF,2024-11-24,0.49172263278187667,0.19807784571351258,0.11859240066048375,0.19517072566345592,0.5474619634327076,0.20946572454778964,0.15835384837708483,0.09219251683188845,-0.1520472770467481,-0.05236629969779182,0.015018687301929056,-0.25689215672794413
AF,2024-12-01,0.5214820014291299,0.22426912141451777,0.10815132496502178,0.16623566626912256,0.5881671048345544,0.16542783165281585,0.1820009280887274,0.09235455504354628,-0.12756627711108467,-0.05341093833660735,-0.013386678767983436,-0.2817557869298653
AF,2024-12-08,0.47198286176342547,0.19403175682566162,0.12030163344843378,0.18008996393740329,0.5270475504457887,0.18320872811034034,0.16675127208034193,0.09195387867589992,-0.1358160948074714,-0.031770578289487844,0.005598575657920458,-0.25116931445436247
AF,2024-12-15,0.5370457150165119,0.19153082634918087,0.039113269158543636,0.1754033011494136,0.5886885196448919,0.1277278482978903,0.16194217668580257,0.08031268312070568,-0.09716304532531236,-0.0407132636210056,-0.08458191690490505,-0.2616299629368938
AF,2024-12-22,0.5066187055767692,0.1943958089715578,0.09949061253055798,0.1725897873638592,0.5542119965246991,0.17240125806951812,0.1668161821967871,0.08780025678415698,-0.11118889430800682,-0.04570387113970802,-0.009745890007564043,-0.2797460734231976
AF,2024-12-29,0.5480124003169101,0.20988187584942725,0.12757853565375263,0.14021379765563705,0.6276204673285725,0.12524980836293204,0.11949050928406353,0.055474047774860064,-0.1596846675035992,-0.11674363869517994,0.017699080266369054,-0.2932527246860981
AF,2025-01-05,0.5028626244675922,0.15770139904391123,0.07025047908279831,0.16355264818303256,0.5171391811163192,0.20913758516738265,0.15419797171732,0.09465546164336705,-0.09742422312403842,-0.022048464390044993,0.047617126004202925,-0.19989010026090523
AF,2025-01-12,0.544611679465538,0.2537042672667508,0.19055200903609895,0.2175730550081783,0.6575278614729839,0.15601481279087387,0.20582350038046937,-0.04198458448216262,-0.13321313576749694,-0.062183263145373965,-0.11835783782626573,-0.4136047738700014
AF,2025-01-19,0.5193575905243499,0.20375622943997787,0.12171555819567256,0.2205282225313411,0.5928191524230837,0.14341907401707116,0.09562950999299574,0.09981345559994166,-0.12723130580286074,-0.061133797683526926,0.00043906908693879,-0.3303246827627555
AF,2025-01-26,0.48625777132098624,0.18736757005996732,0.12233732153020561,0.17474954315330754,0.5565954336443936,0.18527301850821296,0.17231179393526141,0.07701518481672716,-0.12040333792372643,-0.067950488516736,-0.006741240103554067,-0.328968568303216
AF,2025-02-02,0.5025411810962515,0.1369292870343388,0.1672428721684503,0.17865829656051882,0.5602272302636392,0.10861334653407656,0.1872490734013199,0.06988611601336585,-0.1461992105053006,-0.08987381560289122,-0.07161981975802892,-0.2733978194010781
AF,2025-02-09,0.48815114026490536,0.16659872331508696,0.11963786348237662,0.1995957106707484,0.5323170467496103,0.18418954098568796,0.1614576174713543,0.03031404787539493,-0.1651488870960211,-0.04092197217622105,-0.015404386064326423,-0.27402616505547567
AF,2025-02-16,0.4972313319212806,0.23260255611913033,0.09492703328498117,0.17870039120350614,0.5681450325696397,0.22283305430375047,0.17262783279881397,0.0628311086807216,-0.09764549816943371,-0.007271004496744223,0.03618600135173574,-0.2633959567320423
AF,2025-02-23,0.5245430869323942,0.19605050703793625,0.16851901141944742,0.2200644005173075,0.6150304606983734,0.14363826325856419,0.15690979581077552,0.12166473784791311,-0.14215493054252645,-0.0846453958560243,-0.006619071093360863,-0.3240143664959234
AF,2025-03-02,0.49093280244645343,0.182743744740594,0.0923456427078738,0.2531110801779751,0.5463135240382128,0.1104667240803885,0.09961221642300506,0.09263852846479495,-0.15260486342023316,-0.0681958649255639,0.006146140150238837,-0.21773606743790294
AF,2025-03-09,0.5531177375235795,0.19129110737920713,0.13621160059025722,0.16423356305709896,0.5890688732766302,0.09654538617378951,0.1379650803381203,0.09093712643837185,-0.11738034625790734,-0.018257367683420143,0.007268990029123498,-0.2658767747412004
AF,2025-03-16,0.5372402916994398,0.21845146084033176,-0.17058664209273838,0.2295187594331822,0.5953246582425171,0.10703215374051767,0.1367322433090837,0.05345190405133453,-0.05061995565534509,-0.021819896596876207,-0.0715994516106855,-0.18081860046555062
AF,2025-03-23,0.4655958055977799,0.1582282745257299,0.09699847264848774,0.16784506151850964,0.515995045913467,0.2769807297879143,0.1437312641765845,0.09919905720798243,-0.149237380037164,-0.018266406472821,0.03460186144721793,-0.25525527387798275
AF,2025-03-30,0.562076185014551,0.23574433478867432,0.14778236125130775,0.14759450341765293,0.6058912908347582,0.0776556040818881,0.16601740579863897,0.01913789035504359,-0.07581938486245247,-0.12108287820734606,0.012270561282145655,-0.30466103916144255
AF,2025-04-06,0.5510487684081687,0.18489941292730366,0.07488692660901404,0.06881600394234731,0.5829299396265533,0.14633156685889515,0.11064487271837183,0.09597543845903717,-0.14768036138015703,-0.0675238183671747,0.023643173333334797,-0.25296392888475094
AF,2025-04-13,0.5145593097352799,0.25817261080821385,-0.004319047833780502,0.24479986741978826,0.6189926403047431,0.12955139874296764,0.1545561163767577,0.13689724383518617,-0.17733463287210088,-0.05686506300000799,0.023135571585891943,-0.26477877983362075
AF,2025-04-20,0.5390914935154156,0.1942364570743897,0.04113590326123977,0.13658657349299608,0.5868961189157004,0.13344772492331355,0.11556399579417406,0.0671953082199883,-0.1394301581827826,-0.009345917778615482,-0.026887073605605293,-0.28100368000455034
AF,2025-04-27,0.45271692518073575,0.2066199799791463,0.08607462965800623,0.15890705438340505,0.4938748685093149,0.25124363424502977,0.18455176638624005,0.11455314005814544,-0.13048120460364673,-0.02563910586320289,0.05642915609443959,-0.21714289299161252
AF,2025-05-04,0.5188214242565502,0.1832439735500827,0.11461326827732886,0.17064148087677736,0.5688496834396468,0.16689389166654314,0.15021181732963512,0.0746879381481038,-0.10251037475957649,-0.0382401439706095,-0.014221182006186632,-0.27275515392623906
AF,2025-05-11,0.48459495815891074,0.19693473871264652,0.08656910199826853,0.1867450524986348,0.5271887652505827,0.19361049121100293,0.13241885060280223,0.10480367330500474,-0.12370640908840547,-0.029053156427623673,0.044888050027705635,-0.21678400398700368
AF,2025-05-18,0.5269480503259929,0.190152531875747,0.05301643909228475,0.1725635154752908,0.5841408687845835,0.14288523947921627,0.15973750675894108,0.05992590282947949,-0.09573301729240416,-0.05840880719137913,-0.04182856182416449,-0.303406756857571
AF,2025-05-25,0.5240727935412681,0.24929497754224475,0.06849260481805512,0.171577659511004,0.5838761365374383,0.15800527426961358,0.19192159202790535,0.14072191184429123,-0.06574668084607191,-0.030936865926625038,0.011676566583125362,-0.2743337772957249
AF,2025-06-01,0.5191500771931277,0.16547821799799295,0.1330222858317712,0.17166883785599457,0.5754703411642185,0.15616327234768446,0.15137727438575688,0.06223198023135084,-0.14242134709509435,-0.07525856548396466,-0.05662745298971344,-0.3141728073883514
AF,2025-06-08,0.5261376936215251,0.21127252769345417,0.10847004558033264,0.16715989441422582,0.5825700353504459,0.11553195274754978,0.11395823615131208,0.010085145572966763,-0.1575810827380888,-0.028975262325516067,0.00033685408253028874,-0.2553467145527682
AF,2025-07-06,0.5230582696416628,0.2079207420892596,0.1163284334194165,0.17759740980621475,0.6085370501928916,0.2107018199326714,0.16887859401700336,0.05021530114717198,-0.1208762994735342,-0.07252832418391841,-0.02277997438369335,-0.39071284290115404
AF,2025-07-13,0.5373098529954379,0.21973762120272594,0.0047526130160439875,0.15797411914647774,0.5901126364328588,0.15735719205652562,0.12315936644161024,0.0540726821365437,-0.09333009210367575,-0.05716765264108865,-0.009983268228905221,-0.28947255840725966
AF,2025-07-20,0.5286310727675165,0.1986120635943883,0.10622142819047932,0.14701793769713192,0.5880896705615083,0.14441316559618345,0.1157897402772721,0.08803750980579263,-0.08694429921631644,-0.05907422364976929,-0.011944355982921932,-0.3186468453756835
AF,2025-07-27,0.5362066511983564,0.236551196204438,-0.06859003493608365,0.19511275301619402,0.6228225334655656,0.13974339468658573,0.18423163489674968,0.08416982735963878,-0.11322897884105225,-0.06028075545607241,-0.027027476736296654,-0.3127222747879145
AF,2025-08-03,0.5390466781229519,0.2023220711181475,0.04932447542245369,0.18066152160810456,0.6010852124709508,0.15823033211360563,0.1473990089248692,0.0732700463998665,-0.10644291971882135,-0.05801555127981352,-0.015688854990553745,-0.3066169031796229
AF,2025-08-10,0.5504389254368199,0.35464392428924146,-0.3964153208182275,0.2778174489674712,0.6626150895376247,0.018254890671991156,0.20038324498673837,0.08778332983596224,-0.15809901688106667,-0.001089516258946172,-0.016622366260109763,-0.20936232822213874
AF,2025-08-17,0.5573191316698972,0.2439740396494673,-0.008636179616803179,0.07638270052277406,0.6279675419897498,0.1924248009704935,0.1515909761973824,0.11310172620712257,-0.08756916306201724,-0.027651529336365735,-0.017826706024463318,-0.2856075540387846
AF,2025-08-24,0.5256811283542046,0.1883886506151684,-0.055632750282394894,0.18811776935523764,0.5839304577778568,0.15949626071362602,0.13946627489537208,0.08905918583629228,-0.10195272730211306,-0.059455266319004045,0.014012773402746849,-0.27670175976425915
AF,2025-08-31,0.509804347170008,0.1938777184410494,0.06585524965149873,0.06535117939050356,0.5446891900322791,0.23525319283285842,0.1742762426542516,0.05490461077319033,0.01580846476592407,-0.006186567184747549,-0.03421604548983496,-0.2892339263391381
AF,2025-09-07,0.5130545499932734,0.1589590235946937,0.082803988960921,0.1265374395152285,0.5502154699554278,0.20655243352534938,0.09974411068823776,0.08259663276914736,-0.08208079642528857,-0.021475284260439705,0.024228115915589172,-0.2652837072473433
AF,2025-09-14,0.528425728483922,0.24893847756261842,0.12747475050809984,0.19972052175302707,0.606751490572602,0.1687020443032709,0.08788578310284303,0.0834298428294753,-0.08790718244976156,-0.04087202160512218,-0.014759692976586499,-0.3215453052809434
AF,2025-09-21,0.5049614648955284,0.19408408961338386,0.155155091609356,0.2120488087018216,0.6261293407950171,0.18445520525587364,0.19425128644673342,0.1009958340009965,-0.1826244035134403,-0.09754851538260725,-0.04103095335707805,-0.39089081153250294
AF,2025-09-28,0.5178516103202256,0.25018538421968833,0.0753491608327997,0.19924526059333486,0.6169490758000967,0.1387404297150937,0.18017868247147295,0.10443744912251497,-0.13557698797719983,-0.05099878235119407,-0.01719606859416478,-0.3219412860372266
AF,2025-10-05,0.5357322222322488,0.23016101959074767,0.08623530441338978,0.15832092332513953,0.5909530733105696,0.14621767692384557,0.13873765791754317,0.09499972689890994,-0.07121239481208344,-0.010960716592425404,-4.120589306132027e-07,-0.2887167227969509
AF,2025-10-12,0.49966971034498137,0.25056147088364367,0.17941357309986147,0.2154143043156395,0.637048760646611,0.2263263839627618,0.2678317121659205,0.1739373997828976,-0.14235548150133243,-0.09183086602445213,-0.0015852044323916399,-0.40416421011971415
AF,2025-10-19,0.4574098507548971,0.2158885352851119,0.07179251247178713,0.15227204251966697,0.5263698460574412,0.19995631322119908,0.1873723140129553,0.14735876676073417,-0.14361370537367923,-0.04199712474385236,-0.008459428516674266,-0.27646596334418133
AF,2025-10-26,0.4617959726824289,0.21166541105510447,0.14358109526505888,0.16168801610723227,0.4949808112991311,0.1322251496512516,0.11558023601885306,0.1152779638318087,-0.11937796046013698,-0.024256614966105604,-0.0030754730738434613,-0.27469728488936795
